id,artist_id,album_title,genre,year_of_pub,num_of_tracks,num_of_sales,rolling_stone_critic,mtv_critic,music_maniac_critic
23071,5854,Present Magenta,Indietronica,2017,14,905271,2,3.5,0.5
23072,31284,Dreamed Entertaining Peugeot Pencil,Ambient,2019,14,40592,2.5,2.5,4.5
23073,31379,La Moglie del,Compilation,2014,3,96747,0.5,3,1.5
23074,16526,Sad in the Field,Blues,2010,8,989397,3,1.5,3
23075,40961,known Give me Hook,Rock,2011,7,799779,2.5,5,1
23076,42221,Pleading Pistols In The Air,Western,2011,7,449992,1.5,2,4.5
23077,29074,Substance Electrician Cultural Relevant,Live,2000,7,651943,2,0.5,2
23078,14304,Support Assistant  cuddly,Pop,2015,6,47920,0.5,2.5,5
23079,38338,Arabia Asleep Civil Squirrels,Rock,2019,7,978727,4,5,1
23080,15126,Joy Mouse Is Maruti Suzuki,Rap,2018,13,765303,5,4,0.5
23081,48573,Eleven Of Love China Finding,Indie,2004,10,442747,3.5,4.5,0.5
23082,4781,Rat Butter Robbers Driving the Steel,Pop,2005,8,751092,4,5,1
23083,18606,Tiger,Ambient,2013,3,398901,3.5,4,0.5
23084,3762,Estar Zeus Medical Sonographer Police Officer,Western,2010,14,19675,3,0.5,3.5
23085,45988,Nervous Glossy Upside Down Beer Bling-a-ding,Heavy Metal,2008,10,265817,1,4,0.5
23086,9285,Tex Willer Is An Italian Hero,Unplugged,2000,7,744730,3,4.5,4.5
23087,15099,Chrysler Deaf Electrical Toys Speed,Black Metal,2013,13,849731,3.5,0.5,3
23088,11769,Of Rock Veterinarian Come Zeus,Parody,2008,14,654177,2,5,3.5
23089,24157,Alexander Platz In Da House,Heavy Metal,2011,11,403354,1,5,2.5
23090,3037,Of Destiny Strict Architect My Fluffy Rock,Gospel,2016,6,93092,1.5,4,3
23091,8991,Standard Like is as Lover,Dance,2002,14,611558,3.5,3.5,3.5
23092,10501,Historical Bosnia and Herzegovina,Metal,2012,2,591704,5,3.5,1.5
23093,38840,Lovers Of Love,Indie,2017,13,377603,4,1.5,1
23094,21653,Needy Zeus Make it Alpaca Chocolate,Holy Metal,2003,11,841803,3.5,2.5,3
23095,27648,Bulgarian Computer Systems Matteo Mare Dongfeng,Jazz,2014,15,938992,4,4,4.5
23096,14560,Global Coach,Lounge,2006,2,621296,3,5,1.5
23097,23682,Please Lion Don't Human,Holy Metal,2004,15,589806,4.5,2,2.5
23098,2155,Fire,Indietronica,2016,5,134248,3.5,1.5,1
23099,13530,I Ain't No Don't Forget the Scarecharming Cute Unhappy,Gospel,2004,4,642373,3,2,0.5
23100,35485,A Goblin Called Sofia,Country,2003,12,779176,0.5,2.5,4.5
23101,1796,California Sheep French,Rock,2017,15,317259,4.5,1.5,3
23102,22899,Of Love Moves Horses Little Drived,Gospel,2006,6,75878,5,4,1.5
23103,23296,Inside the They Made Words BMW Small,J-Rock,2006,2,904717,1,4.5,3
23104,4524,At War,Indietronica,2013,6,461475,5,4,0.5
23105,41074,That Zeus Dance Move Makes Me,Pop,2004,4,894143,3,5,4
23106,15437,Ferret Popular Fireman Gnu Inconcepibile,Indie,2015,6,413304,4,1.5,3.5
23107,9254,Over The Hills And Far Away,Lounge,2019,12,127208,1.5,4,2
23108,19521,A Goblin Called Sofia,Country,2012,7,2122,1.5,5,3.5
23109,11818,Confident Incredible Seat,Rap,2003,13,848664,2.5,4.5,1
23110,18145,Parakeet Dolls Balance,Lounge,2001,15,109527,2,4,3.5
23111,6345,Financial,Hard Rock,2019,2,161879,3,2.5,4.5
23112,1637,That's my Reasonable,Western,2011,7,766240,1.5,1.5,0.5
23113,30446,Suspicious Believe,Gospel,2005,11,926375,0.5,4.5,2.5
23114,35755,The Incredible Adventures of No Pantalones,K-Pop,2005,8,366008,3.5,2.5,1.5
23115,42177,Not my Search Arabia Totally,Holy Metal,2000,8,335010,1.5,1,2
23116,30903,That Zeus Dance Move,Pop,2015,13,289376,3.5,2.5,2.5
23117,9109,Fototronico Asdrubaleiano,Ambient,2005,11,421986,5,5,1.5
23118,27260,Ultra-Maximus Tutti i Frutti,Metal,2000,13,780686,1.5,1,1
23119,4771,Fototronico Asdrubaleiano,Ambient,2018,14,869075,3.5,4,4
23120,13634,Substantial Forgive,Deep House,2015,11,473341,5,2,4
23121,30716,Better Heat So Long my Hunted Alleged,Electro-Pop,2006,8,193114,0.5,5,2
23122,35623,Topolino On a Jerboa Lover Similar,Latino,2005,3,641542,1,1,3
23123,22744,Hysterical Bertie Ugly,Hard Rock,2001,12,484824,2,4,3
23124,4685,Alexander Platz In Da House,Heavy Metal,2017,4,241713,0.5,5,4
23125,6415,Ugly California Plate,Punk,2003,11,701837,2.5,3.5,1.5
23126,46991,Brick In Da Bitten Dusty Wall,Deep House,2012,7,35669,1,2.5,3
23127,39710,Nino Daniele,Latino,2015,7,258676,3.5,1.5,2.5
23128,5377,Assistant,Gospel,2005,4,217766,4,1.5,3
23129,34215,Pleasant Loves Arabia,Unplugged,2019,8,531294,3.5,3,0.5
23130,34406,Vampire Mister,Rap,2018,11,527467,2.5,3.5,2
23131,27762,Civil Of Squirrels,Retro,2002,12,850410,3,3.5,4.5
23132,46285,Assistant Subaru,Blues,2017,13,793446,4,3.5,1.5
23133,22606,Never Forget the,Techno,2014,11,776780,0.5,1,4.5
23134,47267,Administrative Hanger Goes,Progressive,2001,5,738046,4,4.5,3.5
23135,28473,Rock,Rock,2016,13,384963,5,2.5,0.5
23136,15485,Tetum Psychologist Computer Systems Believe Just For,Rap,2006,14,776972,2,2.5,1
23137,11007,Towering Mike Practical,Pop,2010,7,930299,5,2.5,0.5
23138,2171,Abuse Distinct Detailed Mix,Ambient,2009,6,283574,1.5,5,2.5
23139,6621,Search Moneyless,Progressive,2003,9,610974,1.5,4.5,3.5
23140,1934,Tous Les Garconnes Et Les Filles,Retro,2013,6,543514,1,1,5
23141,20885,Past Direful,Folk,2019,9,814619,1,2,2.5
23142,11751,Steer,K-Pop,2019,5,568227,4,1.5,2
23143,14087,Typical,Blues,2016,11,745072,1,5,5
23144,47303,Charming Indonesia China,Latino,2006,6,617389,1.5,2.5,4
23145,34795,Cute Chip Weak Detailed,Western,2009,11,333421,1,1,1
23146,49623,Useful Annoying Full of,Western,2000,5,790493,1,1,3
23147,21469,Embarrassed,Gospel,2014,15,424909,2.5,4,4
23148,12950,You Ugly Event Planner,Progressive,2015,3,111170,4,4,2.5
23149,24491,Escape Large Actual,Unplugged,2007,9,397595,2.5,2.5,1
23150,18382,Legs Suzuki Tomorrow Jordan Pasta,Country,2017,5,614662,3,1,4.5
23151,21543,Jordan Gabby Obviously Porsche,Electro-Pop,2013,13,148430,0.5,2,0.5
23152,6718,Tetum Information Blue Try Arabic,Latino,2006,7,208643,2.5,1,3.5
23153,18255,Majestic Asleep Hunter,Indie,2009,15,636437,2,5,2
23154,23062,Wear My Shirt Maam,Parody,2013,6,234619,2,4.5,1.5
23155,1774,Goodbye my Old State of My Fluffy,Jazz,2013,14,116332,1,1.5,1
23156,32434,Thunder Benito Justice,Pop-Rock,2008,7,89321,4.5,4,2
23157,10801,Cause Dongfeng,Unplugged,2006,12,498020,4,3,0.5
23158,27590,Ultra-Maximus,Indie,2015,9,905718,2.5,1.5,0.5
23159,40664,That Zeus Dance Move,Pop,2005,3,490408,2,3.5,3.5
23160,43553,Sheet Print,J-Rock,2003,15,188020,5,4.5,5
23161,15107,Immediate My Asset Pure Inner,Holy Metal,2002,12,791645,3,1.5,1.5
23162,46134,Over The Hills And Far Away,Lounge,2014,14,65697,2,3.5,0.5
23163,15964,Technical Sick,Deep House,2006,11,443436,0.5,1.5,4
23164,1124,Mental Clamp Healthy Down,Pop,2011,12,682132,3,5,3.5
23165,28294,My Life La Moglie del I Ain't No Don't Talk to Manager,Pop-Rock,2011,2,748655,4.5,4,4.5
23166,9414,Wand Make It,Ambient,2012,2,619365,5,0.5,4
23167,42674,Belligerent Editor Sew on Which Side Bread Is Buttered Peugeot Relevant,Indie,2009,6,342992,1,4.5,2
23168,1758,Black,Pop-Rock,2008,7,67407,4,0.5,2
23169,42387,Seat,Alternative,2019,11,633799,3.5,1,0.5
23170,4089,Vanuatu,Alternative,2002,10,628529,0.5,2,4.5
23171,17809,Existing Hey Jason,Rap,2018,15,541432,2,3,4
23172,32258,United Falling in Love with Pakistan,Metal,2011,4,962673,3,5,5
23173,33361,Tosk Alleged Ugly Sufficient Of Love,Pop,2009,8,531478,4,4.5,1
23174,36391,Critical Arabic,Black Metal,2007,6,691480,4.5,1.5,1.5
23175,11506,Epidemiologist Finnish Electronic Carrots,Compilation,2012,14,557336,1,4,4.5
23176,29267,Afraid Fiat Maria Pakistan First,Brit-Pop,2015,6,431380,2.5,4,1
23177,9316,Complete Ferret,Gospel,2018,9,175930,1.5,4,2.5
23178,20611,The Queen Color,Rock,2001,2,573621,1,1,4.5
23179,7244,Matteo Maximus Explain Volvo Clam,Ambient,2008,6,634015,2,4,0.5
23180,1086,The Driver Ugly,J-Rock,2010,9,441717,3,1,4
23181,32738,Lovers Of Love,Indie,2011,15,691351,1.5,4.5,3.5
23182,7243,Cow Mike Adjoining Of Love,K-Pop,2002,8,195898,4.5,4.5,1
23183,39276,Porcupine Electrical Lonely,Brit-Pop,2014,11,223608,3.5,1,3.5
23184,49309,Inner Realistic Conscious Bird Squirrel,Pop-Rock,2010,11,197957,3,3.5,3
23185,17323,Hey Jason Luxermbourgish Upside Down,Rap,2011,4,898787,1,4.5,4.5
23186,40362,Spider Terrible Escape High,Indie,2004,6,830787,1.5,4.5,1
23187,20543,Bat,Death Metal,2016,8,580445,0.5,3,5
23188,23470,Arrange Logical Obviously Flippin' Pony,Jazz,2003,10,891902,3,0.5,3.5
23189,834,Pleading Pistols In The Air,Western,2000,13,128089,3.5,1.5,2.5
23190,12149,Obviously Chevrolet Sadness Detailed Pencil,Pop,2019,8,628430,5,1,2
23191,29033,Acura Renault Of Love,Lounge,2018,13,347917,1.5,2,2.5
23192,36436,Manager,Pop,2008,9,133612,2,4,3.5
23193,18851,Educational Reborn Hungry,Pop,2013,8,60377,2.5,3,2.5
23194,31508,Talented Maximus Magenta,Indie,2019,5,304583,4.5,3.5,3.5
23195,18603,Excalibur I Really Want Cat,Folk,2001,15,207658,2,1,4.5
23196,5081,South Levantine Minangkabau,K-Pop,2010,7,555152,4,0.5,5
23197,25233,Medalion Foreign Deep Down the,Pop,2004,12,959531,1.5,3,2.5
23198,45567,Melayu Shield,Pop,2007,12,355437,3,4.5,4.5
23199,46165,Speed Badger Additional Mathematician Indonesia,Trap,2008,13,964278,3.5,0.5,1
23200,29648,Informal Paramedic,Pop,2016,11,880704,3,3.5,5
23201,19425,Bling-a-ding Dacia,Gospel,2008,8,154480,4,4,1.5
23202,28832,Charming Northern Hindko Below the Patrol Officer Finding,Indie,2011,15,108662,3.5,5,4.5
23203,30563,Rock 'n' Roll,Latino,2001,12,810232,0.5,4.5,3
23204,32939,Girls,Boy Band,2004,3,688132,4,3.5,4
23205,18335,The China Thunder Falling in Love with,Heavy Metal,2004,12,313050,2.5,5,2.5
23206,36773,Wear My Shirt Maam,Parody,2001,9,679633,3.5,4.5,3.5
23207,32704,Totally Like Spaghetti Vauxhall Matteo Event Planner,Electro-Pop,2009,4,956017,0.5,2.5,2
23208,46002,Arabic Sufficient Pony,Pop,2009,2,115667,4,4.5,1
23209,41699,Small Matteo,Rap,2003,9,154764,4.5,1.5,3
23210,16684,Daihatsu Bless Country,Hard Rock,2000,2,854876,0.5,3.5,3.5
23211,37978,China,Indie,2017,14,883489,2.5,4,2.5
23212,47533,Sufficient Psychedelic Pencil You're Gonna,Western,2003,11,110354,2.5,5,1
23213,32399,Towering Ultra Escaped,Indie,2000,11,746166,2,2,4.5
23214,21439,China Iceland Listen Reloaded Environmental,Deep House,2004,8,717635,1.5,1.5,2
23215,22711,Way OCamel,Rap,2002,15,177993,4,3,3.5
23216,9986,Hope Muddy,Rock,2014,11,309721,4,5,3
23217,42434,Realistic Bertie Said Past,Pop,2004,4,912732,3.5,3,1
23218,43588,Majestic Hear Healthy,Country,2013,14,38228,1,4.5,0.5
23219,7422,Gatto,Rap,2001,6,607747,5,5,2.5
23220,29046,Skoda Darkness of Automotive mechanic,Indie,2003,15,865070,4.5,2,4
23221,34544,Upset Dragon Financial,Trap,2019,9,290863,3.5,5,1.5
23222,34875,Develop,Dance,2009,11,603659,2.5,0.5,2
23223,8636,Sing India Support,Rap,2009,11,179435,0.5,3.5,2
23224,21156,Upset,Pop,2008,13,44474,4.5,4,1
23225,21025,At Home Jerboa Information The Delightful Heroes of Wales,Pop-Rock,2004,12,29990,3,4,1
23226,22085,Dolls Toad The Steer Invention,Lounge,2002,6,711250,4,3,2.5
23227,10758,War Spoon,Rap,2010,11,660709,1.5,4,5
23228,21606,Hot Benito In the Sky,Hard Rock,2017,8,962998,4.5,4.5,1
23229,44709,Allegretto,Brit-Pop,2010,15,997727,2,4.5,0.5
23230,18597,Confident Fireman,Indie,2009,5,85619,4,1,2.5
23231,32940,Toys Southern Hysterical  Toyota,Latino,2005,15,981031,3.5,0.5,4
23232,35388,Potwari Historical Gazelle,J-Rock,2008,5,220821,3,5,4
23233,34702,And,Death Metal,2016,10,874934,1.5,5,1
23234,8379,Chemist,Death Metal,2005,11,796640,4,4,3.5
23235,33638,Don't Forget the,Dance,2008,5,265302,0.5,4,2
23236,19621,Hungry Escaped Maintenance & Repair Worker,Rap,2000,4,308141,2,2,3.5
23237,48637,Pleading Pistols In The Air,Western,2015,8,637018,3,3.5,2
23238,22799,Mix Develop Miss Johnson Mister Hope,Dance,2019,6,34857,3,0.5,3.5
23239,37840,Vertical Amusement,Punk,2016,7,542839,0.5,1,3
23240,6702,Remarkable Pig Latin I think Mind Electrical,Rock,2003,8,601106,1,1.5,2.5
23241,25098,In the Sky,Folk,2009,13,246566,2,4.5,4.5
23242,26818,Connect La Moglie del,Electro-Pop,2006,2,540117,1.5,1,0.5
23243,44178,Else Conscious Beer,Folk,2010,14,645125,1,2,4
23244,9309,Lovers Of Love,Indie,2001,12,697469,3.5,0.5,5
23245,49530,Bear Inconcepibile,Pop,2016,15,899610,3,0.5,2.5
23246,15516,Gonna Incredible,Boy Band,2018,6,845003,3.5,1,1
23247,22557,Killer In the Sky Weird Engineer,Brit-Pop,2010,7,21337,4,2.5,3.5
23248,46729,Rock 'n' Roll Fitness Trainer Stick,Lounge,2000,2,893414,1.5,5,4
23249,33422,Believe,Compilation,2006,10,525194,0.5,1.5,1.5
23250,41306,Magical Richer,Trap,2017,9,733097,2.5,3,4
23251,21494,Excalibur I Really Want Cat,Folk,2004,13,625802,0.5,2.5,2
23252,4217,Deaf Boring,J-Rock,2005,9,624171,4,0.5,1.5
23253,15668,Majestic Face,K-Pop,2015,9,493631,4,2.5,0.5
23254,43590,Glossy Eleven Police Officer,Heavy Metal,2013,3,566943,1.5,3.5,4.5
23255,23846,Construction,Death Metal,2016,5,172592,3,2.5,3
23256,17430,Critical Of Rock And Bandicoot Economist,Indietronica,2019,12,76009,2,3,5
23257,24668,Diagnostic Typical,Dance,2013,5,989937,3.5,3.5,0.5
23258,8617,Green,Pop,2012,13,525436,4.5,1.5,4.5
23259,31152,Luxembourg Loves RAM Trucks My Old,Death Metal,2007,4,536574,5,4,3.5
23260,10853,Fireman,Rap,2002,11,381631,5,0.5,4
23261,18301,Under the Same Starbuck,Compilation,2000,15,403868,0.5,2,3
23262,14098,Shy Several,Black Metal,2009,15,470975,2.5,4,4.5
23263,35207,More Better have Woodchuck,Pop-Rock,2014,14,5421,2,4.5,2
23264,20364,Joy Mouse Is Maruti Suzuki,Rap,2003,9,26692,1.5,2.5,2.5
23265,33340,Like Catadiottro Cat Strong,Trap,2014,6,385644,1.5,2,4
23266,20475,Developer,Brit-Pop,2001,15,416799,4,3,3.5
23267,19276,Towering Infiniti Blue,Gospel,2006,3,453067,2.5,5,5
23268,6915,Seafood Terrible Escape,Indietronica,2000,9,943775,4.5,2.5,0.5
23269,17677,I Wanna Be Larbi,Gospel,2012,12,524481,2,1,2
23270,554,Conscious,Black Metal,2011,3,985914,1.5,4,3
23271,16422,Green,Unplugged,2012,7,952570,1.5,1.5,2.5
23272,19198,Of Love Hope Four Times Delightful,Live,2002,7,287681,1.5,1,4.5
23273,15508,Camel Creator,Pop,2000,9,591367,0.5,4.5,2
23274,9766,Never Forget the Boring Next to,Ambient,2017,5,140534,1.5,4,2.5
23275,29867,Manager Sexual Cow,Indie,2005,9,436045,4,2.5,1.5
23276,17717,Fire Engineer Shield Melayu,Hard Rock,2008,7,419183,5,4,1.5
23277,22719,Financial Chinchilla Colouring Like,Boy Band,2004,2,405025,3,5,4.5
23278,25952,Buick Ermine Just for,Techno,2018,5,137460,3,3.5,5
23279,14249,My Best Turkmen Stand Indonesia Scare,Dance,2006,9,71496,2,5,1.5
23280,21347,Wipe,Techno,2002,10,353055,1.5,1,3.5
23281,18787,Beyond Javanese Panther Belief Shaggy,Electro-Pop,2012,5,253486,5,1,1
23282,16804,Reasonable Lincoln Dance Assistant The Delightful Heroes of Wales,Punk,2017,14,549900,2,2.5,1
23283,10357,Chameleon Green French,Pop,2012,11,115774,2,3,3.5
23284,7602,Lovers Of Love,Indie,2004,10,243131,5,1.5,1
23285,14487,Escape Reasonable Desperate Forever,J-Rock,2004,4,288589,2.5,3.5,4
23286,16270,Morgan Driver Out Infiniti Face,Progressive,2018,7,218076,2.5,1.5,1.5
23287,43162,Of Death We Go!,Brit-Pop,2012,2,963401,4,4.5,1
23288,48743,Call Me Thunder Table Mouse,Rap,2000,11,445906,5,3,2
23289,42428,Matter Next to That's my,Progressive,2008,10,989179,0.5,0.5,2.5
23290,49950,Stereotyped General Motors Territory,K-Pop,2013,13,680314,4,0.5,0.5
23291,7476,The,Heavy Metal,2006,3,86460,3,3,5
23292,42811,Bertie In the Sky You Look Like Shy School Psychologist,Latino,2006,3,423107,4,1.5,1
23293,44208,Potwari,Trap,2002,3,796858,1.5,0.5,2
23294,25073,Are You My I Gotta Feeling,Indie,2008,3,358153,4.5,5,1.5
23295,31174,Hyundai,Rap,2000,8,745396,1.5,0.5,3
23296,42359,Environmental Catadiottro Terrible,Rap,2015,9,918861,4.5,2.5,4
23297,4574,Huge Recent Forgive,Hard Rock,2006,7,831941,1,4,5
23298,18772,Event Planner Yesterday,Progressive,2007,9,784625,1,1,2
23299,19102,Conscious,Dance,2000,9,679392,1,4.5,3.5
23300,10184,Eland They Pakistan TOP Go!,Unplugged,2006,9,848153,3,4,2.5
23301,93,Believe,Rock,2003,12,220490,0.5,4.5,2.5
23302,32922,Car,J-Rock,2019,8,990723,0.5,1,3.5
23303,47475,My Fluffy Throw Me,Indietronica,2007,3,50320,2.5,5,2.5
23304,10462,Call me The Guttural,Unplugged,2000,2,399328,1.5,3,2
23305,42724,kneel Ugly,Brit-Pop,2004,2,411989,3.5,0.5,3
23306,11539,The Incredible Adventures of No Pantalones,K-Pop,2009,3,18511,3.5,4,1.5
23307,7684,Arabia A Wild Son Hungry Social Worker,Unplugged,2017,2,998485,0.5,5,3
23308,14274,Alligator Of Love Minnie Moon Practical Indonesian,Pop,2002,14,313825,1,1.5,5
23309,20157,Hey Jason Legs,Brit-Pop,2005,8,504407,3.5,1,4.5
23310,16183,Zinc Drafter Fearsome Mongolian,Jazz,2007,15,159150,0.5,1,0.5
23311,26402,Jollar,Rap,2007,5,444747,3.5,3,3.5
23312,26378,Charming Sheet Weak Never Forget the,Techno,2008,15,4770,0.5,1.5,1
23313,5100,Over The Hills And Far Away,Lounge,2011,12,860708,3.5,0.5,3
23314,26122,Better Plate,Progressive,2013,3,200218,3,3.5,2.5
23315,15895,That's my,Dance,2004,14,253574,2,3,0.5
23316,13767,Stews Medical,Indietronica,2000,11,475227,4.5,2.5,2.5
23317,25580,Kia Hills Sick Fluffy,Ambient,2004,14,106609,2.5,4,4.5
23318,30272,Below the Benito Financial Lovers,Latino,2002,14,882732,4,2,4
23319,13769,Catadiottro Developer Lucky Bus Sports,Indie,2010,13,14323,2,5,4
23320,21334,Tata Motors Lovers Daimler Price Zinc,Indietronica,2007,15,262697,4,1,1
23321,32350,Below the My Old My Preschool Teacher Clam,Deep House,2019,11,526429,1.5,5,4.5
23322,27159,Bangla Blue Social Worker Color Of Love,Heavy Metal,2014,12,142911,1,3.5,1
23323,17882,Panda Question So Wild Information Additional,Lounge,2006,2,14503,4,5,4
23324,1557,Detailed Lahnda Ultra-Maximus Sing,K-Pop,2015,9,843756,1,4.5,3.5
23325,23161,Rock,Death Metal,2009,13,98049,1,0.5,5
23326,24629,Ametista,Indie,2017,3,188362,3,3,2.5
23327,9401,Veterinarian Latter Tree Rock,K-Pop,2008,6,231826,2,4.5,4
23328,15337,Of Invention,Punk,2004,13,688011,1,0.5,4
23329,43903,Dutch Of Come,Indietronica,2019,8,335538,4.5,1,3
23330,39928,Ferret Electronic High Epidemiologist Reasonable,Dance,2000,15,631251,2,5,5
23331,13329,Fireman,Dance,2019,10,802423,4.5,4,2.5
23332,22297,Tata Motors Analyst,Ambient,2015,2,745961,0.5,2,5
23333,11228,Carrots Shield,Pop,2014,7,198457,4,1,3.5
23334,10,Mitsubishi Bosnian Adjoining,Holy Metal,2014,5,726607,5,4,3.5
23335,6630,Gentle As Severe Luxermbourgish,Indie,2018,10,184057,2,2,1
23336,32618,Relevant Gentle Nervous,Holy Metal,2015,15,95239,0.5,3.5,4.5
23337,31092,Shaggy Stick Just for Weird,Ambient,2001,4,395281,2,2.5,4.5
23338,18417,Hyundai Ferret Diagnostic,Rap,2002,9,180076,1.5,3,3.5
23339,18993,Remake Nervous Alexander Platz Wild And,Rap,2007,8,885879,5,5,0.5
23340,33967,Secret Slovak Magenta Recent,Unplugged,2008,15,305226,4,1,5
23341,30023,Strict Running Around Like a Unable Arrange,Pop,2017,10,942322,4.5,4.5,3
23342,17291,I'll Historical Swedish,Boy Band,2010,15,493239,2,3.5,4
23343,40590,Cereals RAM Trucks,Indie,2008,13,725301,0.5,1.5,1
23344,15248,Nervous OCamel Call me,Pop-Rock,2007,5,266575,1,1,5
23345,18595,RAM Trucks,Techno,2001,8,782704,3,3,3.5
23346,20854,Sounds Like Summer Lesson Salad,Alternative,2000,2,75589,2,1.5,3
23347,35870,Fade Discovery Zinc Benito,Indie,2011,14,333398,3,0.5,3.5
23348,35879,Rat Guilty Skoda,Pop,2009,8,818798,3.5,1,0.5
23349,15989,You are My,Pop,2004,15,402713,2.5,1.5,1.5
23350,19792,Lawyer Lamacorno Hysterical Word Nervous,J-Rock,2010,5,417403,4.5,1.5,2.5
23351,34320,Mare,Latino,2018,7,391884,3.5,1.5,0.5
23352,26272,Renault,Western,2012,5,345039,2.5,3.5,2.5
23353,21239,Driver,Western,2000,15,927295,1,4.5,3
23354,28351,Believe Huge,Jazz,2003,15,57917,4,5,1
23355,40789,At Home Falling in Love with Ultra Mike Annoying,Brit-Pop,2014,6,829914,2.5,1,0.5
23356,25011,Dragon Barbie,Brit-Pop,2015,2,32967,2,1,4.5
23357,5526,Lover,Country,2008,2,829914,2.5,5,1.5
23358,6071,Nice,Indie,2009,9,571279,4,1,5
23359,3570,Brick In Da Bitten Dusty Wall,Deep House,2015,10,796541,5,1,5
23360,4776,Audi Arabia Secretary Coati Respiratory Therapist,Rap,2016,9,329642,5,0.5,4.5
23361,44561,Bahasa For Me Darkness of Four Informal,Punk,2016,10,439548,3,1.5,3
23362,15168,Informal Available Wipe,Unplugged,2004,5,542140,4,4,4
23363,37624,Ford Miss,K-Pop,2011,2,165186,1,4,1
23364,37367,Please Lion Don't Human,Holy Metal,2000,5,127450,2.5,0.5,4
23365,22724,Slovak Monster Like Tumblr,Trap,2004,8,577845,4,1,1
23366,34509,Country Direful,Black Metal,2008,3,472260,1.5,4,2
23367,32457,Forgive Is,Brit-Pop,2015,10,514156,4.5,1,1.5
23368,26866,Call me Go! Benito,Metal,2006,14,169230,4,0.5,1.5
23369,39457,Final Trick,Black Metal,2009,4,558133,0.5,0.5,2.5
23370,30544,Catarinfrangente Expensive Messy Tree Is as,Latino,2008,9,412033,4,4.5,4.5
23371,31967,Traditional Conscious,Rock,2007,10,905999,0.5,2,2
23372,19019,Editor Careful Recent,Pop-Rock,2017,3,333447,2.5,3,3
23373,30235,Of,Indie,2012,10,302021,3,2.5,1.5
23374,34391,Goodbye my Old State of My Fluffy,Jazz,2008,3,180530,3.5,2,2.5
23375,35181,Allegretto Willing,Folk,2007,2,188200,4,2.5,4.5
23376,26890,Lizard Else,Gospel,2009,9,197493,5,5,5
23377,6104,That Zeus Dance Move,Pop,2017,8,420669,4.5,1.5,1
23378,7793,Responsible I Gotta Feeling Financial Nervous,Brit-Pop,2002,6,626720,3,4,4
23379,46371,In the Sky Dancer Reasonable known,Death Metal,2002,10,867869,2.5,3,2
23380,41571,Vampire TOP Successfully Malaysia,Blues,2009,9,439083,2.5,5,2
23381,21220,Bling-a-ding,Deep House,2001,8,504520,4.5,1.5,2
23382,5367,Garden Humans Like Spaghetti Inside Out,Unplugged,2000,12,928899,3,1,2
23383,31558,Lovers Of Love,Indie,2004,2,412250,1,0.5,2
23384,20708,Seafood Terrible Escape,Indietronica,2017,14,163564,4.5,3,3.5
23385,19754,Wipe Singapore Lover Southern Human,Retro,2004,8,94130,4.5,2,3.5
